speci;2976351763
process;2621571888
problem;2037893400
individu;1897087280
number;2005278231
econom;1946325992
paper;3354191332
result;4189666376
human;1821483104
such;2801051415
risk;1954913495
use;7188108216
scale;2597056279
develop;2459014507
network;2971801199
area;3386536831
pattern;1824347415
activ;1837523180
system;3387104264
research;3746999931
environment;2001272468
other;2628982679
health;2991710272
factor;2953595823
import;3055401184
approach;2750931107
method;2202013911
analysi;3004221984
urban;3217930552
distribut;2261445771
spatial;3512450859
differ;4424352212
effect;3428518995
new;2383669523
natur;1973229159
studi;6332822812
data;6604918115
model;6332266891
popul;2149421879
measur;2059060907
land;2109394851
level;2894416487
region;2159713183
commun;2279728083
structur;2376247304
inform;2966680512
time;2851156775
chang;4025859220
manag;2010428608
social;2807885159
