model;3149432288800
speci;1000548212325
process;1040010510900
natur;746227852425
number;684207065925
econom;688809473200
paper;1297334441700
result;1570362913700
factor;844590122325
variabl;771969358425
differ;1755360037325
scale;693465651400
develop;1118962134500
network;1086652404325
area;1351316557600
polici;706295299725
pattern;747526016525
system;1384922572300
research;1192706967825
environment;878384136325
citi;763101747025
other;1025962181525
spatial;1376629932125
import;1036027796200
approach;1017886904525
method;919331745600
analysi;1208270997825
urban;1043777724000
distribut;708243862525
gener;662489696600
time;1007225815025
use;2243696584825
effect;1238689274500
new;932004011425
such;1021924675400
data;1994080407100
studi;2096607274025
problem;661081314100
popul;729890184125
measur;719284482025
level;920356414925
local;668014580900
region;1047921318025
commun;906171239900
structur;816773629400
inform;991230490200
map;728429333000
social;1224367365525
chang;1382408154225
manag;885453571500
