concept;2071687321
signific;439642356
paper;688985920
human;356400421
cognit;430474641
group;1212229573
environment;356400413
concept map;1976962680
level;698788421
patch;344499060
manag;475280737
speci;360820456
knowledg;357760453
design;614567460
result;666332325
year;393109617
variabl;732915060
scale;968202648
network;372378612
pattern;369659256
landscap;412134841
research;668361413
eleph;808529384
estim;334295668
health;741696996
import;461027997
approach;658891881
text-bas concept;666670564
object;329533520
text-bas;761282032
gener;421984904
differ;966520473
popul;446092837
region;479013020
commun;471548220
context;334635805
social;549202497
improv;363880085
chang;732915248
first;396847180
control;411115784
rang;836858332
univers;343818732
qualiti;355040405
number;451524289
assess;732915136
mobil;425380848
use;1750874677
climat;398885916
area;858770069
african eleph;334295724
image-bas concept;950034580
system;971902837
image-bas;950034580
avail;352660192
predict;346539384
image-bas concept map;950034580
strategi;1078430868
analysi;984010573
urban;665656317
relationship;332254788
tool;391750429
understand;436926116
countri;505132169
ecosystem;423682985
tree;848658597
structur;737643824
outcom;330894172
learn;1174033897
group use;476977240
problem;424362009
purpos;463403744
teach strategi;476977240
text-bas concept map;666670564
process;840229856
indic;388352413
high;368639405
pedestrian;327152385
scienc;419607289
develop;597302017
perform;445074420
other;637918169
forest;636903256
spatial;466797472
more;473244817
imag;341098084
complet;359120397
map;2568984752
resourc;335316109
african;503436508
effect;727847989
mani;369659188
such;403981933
data;1569133616
studi;1585105376
cover;424022460
inform;471548224
environ;497331604
time;502758260
model;1471204684
