concept;152121132837
divers;81319003394
global;190800901166
major;133688378744
signific;208207697308
paper;463068018546
human;228413965337
find;131098456051
dynam;190678212402
impact;196201930643
current;75871061699
group;209569853867
polici;248602624776
elsevi;131734439786
activ;203670429053
articl;167802119698
environment;266526102649
other;380166972394
decis;164294219490
factor;299954451130
larg;189143968961
govern;94660040260
main;84058330075
local;228954477234
forest;95449903173
applic;133901621030
predict;161085525305
sourc;119797070436
risk;222950030225
period;138957241721
framework;146210497333
temperatur;84854749565
new;348425693862
increas;215092149541
characterist;137207440350
measur;277952013045
term;103635505312
organ;95411365790
specif;112041822248
level;341081326897
densiti;120237551379
geograph;199585660981
public;205704731627
small;58460189763
polit;111770995459
manag;303992711150
mean;120611682330
right;95294520318
habitat;78823769130
speci;386802033732
natur;253259546917
individu;211770979237
knowledg;149721710041
plant;76463531277
rate;195473284495
growth;76116909258
sampl;199078463536
result;563956417194
year;228034986458
event;64521333111
transport;82065776157
concern;59118657937
variabl;270499609978
scale;251704665913
network;370943723646
space;214645310582
influenc;110213314852
pattern;243832496739
particip;85663795512
landscap;208226009694
research;438731667910
access;80082520555
state;144594873349
estim;195790074527
health;203146451487
import;369181296493
experi;157780233590
approach;349357024924
method;331811607385
multipl;107635618017
gener;244219572108
use;789600766332
water;155534684046
theori;208071039945
locat;167348130726
valu;142271738488
popul;260665945299
region;373308094267
commun;307811514954
technolog;64264152213
simul;126367139488
survey;88249627347
context;105239525387
social;406612241866
mani;205891449147
studi;755945665443
support;100633845685
first;153321242750
rang;154968753868
agricultur;67095134617
qualiti;153360592995
number;247111644641
assess;150620063261
set;71981171950
techniqu;94492428886
total;97888299845
market;126244309798
size;103177992792
differ;624658709430
evalu;84799193591
area;503548519031
interact;198484990347
question;76723482678
system;492299266169
avail;112325229085
citi;273716393734
includ;96377460524
way;160871121975
addit;132511897535
type;205437246102
more;193087934276
analysi;426619102320
urban;359957404693
relationship;188649394347
fire;87227429424
peopl;170328008592
tool;109725346114
relat;198816613082
part;158693678016
understand;181084525547
present;162747082221
case;205141659600
possibl;110157204615
veget;93680831584
ecosystem;73364195644
servic;141026142147
work;164512256914
tree;83858131731
biolog;88949916674
structur;290071223141
project;116271830872
limit;92465313837
learn;98437153901
posit;68308348393
design;186357359660
problem;227123560168
strategi;163787676188
similar;77356032931
observ;82097861164
connect;66287796195
control;100529343979
function;166754295512
comput;92554225210
climat;216188131959
process;355618524434
soil;148479894006
respons;171422435283
emiss;68676321486
site;145207037216
indic;122481831913
high;197834104247
exist;69948211816
sever;130800817186
develop;398303734858
form;134883995066
perform;120914070881
econom;237373579836
field;130150987456
complex;227379876707
role;162525182864
futur;95677070465
spatial;451659591001
test;119615751173
ecolog;137901496337
properti;76098283326
imag;108080510257
higher;115130343162
map;207651979137
product;196935060029
resourc;98081652903
distribut;276563687196
evid;76417305875
object;100073681305
effect;448648447621
plan;191372241308
such;362725141628
nation;126519107683
data;713381589756
chang;501039792089
recent;126589605388
land;189090615853
practic;186686275848
condit;200233281278
issu;118813334801
inform;344366093117
environ;218742200898
potenti;177967340333
time;354436598330
model;1102985728915
order;196692167209
