concept;220620068680
global;294779394115
signific;376937880936
paper;847117416800
human;383296798716
dynam;350128835914
impact;335172127609
group;414327193663
polici;456355472248
activ;339702921284
environment;533827335717
other;669132063737
decis;227555306557
factor;529662918401
larg;275512692809
local;433144212511
applic;164580295274
risk;373673918990
new;616027585581
increas;339883351592
measur;480826068648
level;619138338119
geograph;355481441121
public;277389328411
manag;568128684521
speci;653008210852
natur;502278321457
individu;419834856458
rate;329472857713
sampl;277434249849
result;1032963932739
year;404631218844
variabl;477054087413
scale;450631576313
network;700054958305
space;348249956227
pattern;459977368708
landscap;269959255897
research;772886456736
estim;335999587544
health;340735509960
import;666641122796
approach;662688555178
method;602863137463
gener;423909789989
use;1464566113425
theori;383927593729
locat;230325248457
popul;476048445758
region;687305880794
commun;574167778664
social;785352294638
mani;374082871760
studi;1350383920417
number;463702850649
differ;1146564354569
area;876157141827
interact;337721480988
system;898726946151
citi;499324866060
type;273596238629
more;307398088344
analysi;787432777643
urban;649123028965
relationship;312888031655
relat;354854351500
understand;251435094203
case;376290405698
work;245425849823
structur;521779608843
design;254591186808
problem;418722976422
strategi;157799419437
function;196672000882
climat;353767084267
process;651397466834
respons;274526272579
high;293947708358
develop;735761335608
perform;193243523450
econom;444776579248
complex;396252808867
spatial;858207222037
map;472091046294
product;320065216654
distribut;451402729863
effect;792206369050
plan;357357963906
such;664953478942
data;1299065217005
chang;903065870458
land;340836478812
practic;335097529961
condit;267153309160
inform;636027900139
environ;318585332301
potenti;258459392617
time;636071234990
model;1985516577754
order;282707482063
