concept;7523964347
signific;4255488313
paper;12793517025
human;2976229849
dynam;2782874193
impact;3481887872
group;5861395887
polici;4274885361
activ;3084677488
environment;8271007858
other;11584212183
concept map;6078412347
factor;6487543082
local;5295382524
applic;2973672598
predict;2961643054
risk;5590663236
new;8625468744
measur;5599592552
level;9133449763
public;3133930240
manag;9126161623
habitat;3745173866
speci;12141860501
natur;4986696111
individu;3540629050
biolog;3012288270
sampl;2903309914
result;17595742037
year;3689593807
variabl;8116441303
scale;6474815011
network;8932762603
space;2637089384
pattern;6000960279
landscap;5664002810
research;13067892503
health;3627252289
import;10247995302
approach;10316417078
method;8785931709
gener;6485126978
use;24307947477
water;2816385702
theori;3296998918
popul;6012905103
region;9135328021
commun;8039560315
social;10668465364
studi;22682542213
first;2753465654
cancer;3196592113
number;7188665380
assess;2915096164
differ;19219488609
area;16660866000
interact;2821774548
image-bas concept;2920415560
system;14303606309
image-bas;2920415560
citi;7176731828
image-bas concept map;2920415560
type;4505063150
strategi;5021023915
analysi;13266202700
urban;9147144756
fire;5109809096
imag;2599243700
relat;2758211765
understand;2665058530
case;3515931211
work;2880156034
rate;3465929876
structur;8814174767
learn;4720739733
problem;4401627055
more;4031227437
comput;3148796717
process;10667074129
soil;2764856363
high;4024514818
develop;10634661876
perform;3150316073
complex;4293437366
spatial;13645710666
map;10544517441
product;3054207000
distribut;7180944658
effect;13532033754
plan;5332089683
such;9480534391
data;21168880980
chang;11980223973
land;4737344322
practic;3051044633
inform;8281994439
environ;3331988024
time;8914802251
model;30159320010
order;3236742415
