signific;159551468
paper;366002367
dynam;209302332
impact;214594391
group;254136171
polici;280770511
elsevi;176606240
activ;163700948
articl;216894943
complex;171537064
decis;227244980
factor;282606339
local;166236411
risk;158168212
public health;210913127
import;228854615
increas;198945251
tillag;220345524
prime;180292584
level;322962791
bird;213444264
manag;627058612
set;157245928
natur;253676747
individu;168541183
knowledg;398464175
rate;333500355
design;176375947
result;679993468
respons;182365531
energi;275951000
space;232993279
pattern;257122440
particip;215974739
landscap;210222804
research;335790467
health;340141468
new;270211811
experi;292471864
approach;261256596
public;269982276
use;544043100
water;306460959
energi secur;160934800
valu;186281116
region;308982632
commun;167849812
simul;200556628
social;224945320
chang;276639331
rang;185590175
exchang;158398827
qualiti;275032620
period;179140599
residu;195952560
differ;566070515
area;291783695
transfer;229544472
interact;158629272
question;170154388
system;456429171
citi;169002135
workshop;274344179
way;210222764
type;201707535
strategi;241268587
analysi;397093319
urban;447993436
tool;464178339
case;211143160
work;226325204
project;157707084
seri;191117275
evalu;186050803
process;355935619
soil;252987668
emiss;216435039
site;227704948
critic;206770991
cultur;221955527
develop;458708459
secur;221265608
other;288571967
spatial;375607967
ecolog;207001164
resourc;183747563
effect;483769107
plan;270441460
such;241498404
data;349069743
studi;511990203
land;179831632
practic;247473356
scenario;177527872
issu;208151739
inform;295224408
potenti;171767499
time;302563060
model;1295651808
order;180753048
