concept;17129626076
signific;13387579145
paper;35300286344
human;15435216140
dynam;13821795577
impact;14398595712
group;17809798737
polici;17851926148
activ;14119260089
articl;13323243049
environment;24039010945
other;25228568376
decis;13992642668
factor;19057188629
local;17155713077
risk;16613825773
new;24350963093
measur;14187590237
level;23618997733
geograph;16196270729
manag;21661775241
speci;25989914737
natur;17711498808
individu;15824815568
design;14050927573
result;36475174641
year;14874783889
variabl;22770702773
scale;15646090961
network;25674221973
space;12790379768
pattern;20628359541
landscap;16352863833
research;31781390404
state;11671915896
health;15075674045
import;29453259760
approach;24462934285
method;21599705164
gener;16340818233
use;56374843669
water;12780325213
theori;14428737681
popul;18872736237
region;23925016448
commun;21499588200
social;34273925444
mani;13861995761
studi;52724128253
first;12396171328
qualiti;13683097984
number;16834611449
assess;11867087909
differ;43577164949
area;33270917576
interact;14143376845
system;36932219633
citi;17193841228
way;11698073681
more;14716066844
function;13880085944
urban;25214578793
relationship;12528923612
peopl;11742340921
relat;14699993628
understand;15162049712
case;14487010284
servic;12573172780
work;14874783973
structur;18862710776
learn;14296110569
sampl;14111221205
problem;17151699453
strategi;12713957536
analysi;30549893956
climat;11736304600
process;25906000081
respons;12776302229
site;12100465389
high;13150329089
develop;24676861940
econom;16140054649
complex;15772605544
role;12384102584
spatial;33346559004
map;23518982953
product;12711946481
distribut;15445258409
effect;32524302277
plan;12979411580
such;24858781593
data;44373050717
chang;32848865708
land;15738467625
practic;13596657933
inform;24376957308
environ;17073435616
potenti;12281514905
time;26245628781
model;71480933612
