global;60601102722
signific;85636800705
paper;230228846291
human;104327951220
dynam;68521930616
impact;80616287573
group;85432200332
polici;108473343609
activ;95007103351
environment;142816246832
other;171070094822
decis;58199818091
factor;150152485918
larg;74934257153
local;103776039432
applic;54462926139
risk;97481845490
new;158792171404
increas;73634638929
measur;125198927595
level;161160101425
geograph;84296428778
public;76482561553
manag;143238310514
speci;179036784506
natur;117546400841
individu;97570466052
rate;80811101155
sampl;64095633327
result;274186985037
year;95221344534
variabl;131298378855
scale;107519963567
network;185544298793
space;86711728554
pattern;123367148673
landscap;91461556464
research;211427226858
estim;66090504446
health;94434988088
import;177959613113
approach;166014328335
method;158531396775
gener;113725622744
use;381619624691
theori;109468664228
locat;41360523370
popul;130426888055
region;174189725200
commun;145244338021
social;215203337695
mani;87035715714
studi;355078330083
number;103560673960
differ;299943909029
area;235573900745
interact;81973220430
system;231777739512
citi;117834523118
type;47946964357
more;65427838745
analysi;196937073983
urban;168847844331
relationship;77445542067
relat;80237230880
understand;61380493843
case;91692193012
work;66413914522
biolog;52611284804
structur;135926147770
design;42965680677
problem;102158240064
strategi;42411306494
function;62339420306
comput;50361904296
climat;81886069772
process;175553140208
respons;54138902842
high;71596438817
develop;185701649146
econom;115620973558
complex;100716369101
spatial;216697046139
map;99677199004
product;83627871642
distribut;110647002614
effect;218845155480
plan;76427017973
such;174775693004
data;349170371766
chang;240938435335
land;79806217464
practic;79600919535
condit;68805334853
inform;177715507723
environ;89726665416
potenti;65222146270
time;180688865822
model;510755171658
order;56113485458
