concept;8397329408
divers;5209721444
global;6002562883
major;5623745116
signific;8388103855
paper;21194390644
human;9090942756
find;6848593203
dynam;6372060031
impact;11446375924
current;4982335411
group;9762150096
zone;6615884487
polici;13526315288
elsevi;6521683552
activ;8443456135
articl;7105274988
environment;13805899708
other;14478920044
factor;13290839560
larg;7841866055
vulner;6506907168
main;6743324052
local;9371259212
applic;9284587471
predict;6198406295
risk;11300869099
choic;5629289475
period;7474533364
framework;5645922152
temperatur;5359447099
import;15906821475
increas;10895593123
characterist;8493271428
measur;12622867707
term;6166998896
specif;6824585088
level;14379638852
densiti;5377930811
geograph;10560246503
public;9763993687
form;6274151016
statist;5660706724
small;5274419295
polit;5328024292
manag;10770306579
right;6244592464
habitat;6316640875
speci;26138558760
natur;9741870075
individu;9472678227
knowledg;6604802211
direct;6009953539
rate;15096539820
growth;5355750307
sampl;10130832520
result;27184389399
year;7854785908
energi;5392717839
event;6002562915
transport;8504341552
variabl;13758079184
scale;10025766043
network;10547347512
space;5827023688
influenc;6288930100
pattern;11505312184
particip;5764194728
research;17120598160
access;8340131115
estim;9760306395
health;10654224652
rel;6324029891
new;16103362076
experi;8282929908
approach;14846577672
method;17997792352
refer;4982335519
be;5078469779
multipl;5596023479
power;6874447911
variat;5139475344
gener;9830362099
use;34534059176
water;5071075087
theori;11555037863
locat;7009254696
valu;7302838143
popul;11938061199
region;17997792604
commun;12700167255
simul;5597871608
bird;6375755079
survey;7108967940
context;5507311135
social;19540031183
mani;7463456716
studi;33171091536
first;6911382215
rang;7483763867
transit;6652824675
qualiti;5165355928
number;11194032699
due;5525793227
assess;6377601932
set;5246691924
total;5172750160
market;6396074724
size;5544275239
differ;27096805811
area;20115485943
interact;8137151539
question;5634833668
system;21373835704
construct;5285510143
avail;5596023479
citi;13289000315
includ;5915719316
way;6146676199
addit;7361917987
type;7755116332
more;8797667243
analysi;21807719651
urban;15149835515
relationship;8764463095
peopl;7275143856
methodolog;6340655900
relat;9721589912
part;6780261380
understand;7605600815
present;6388685460
case;8487736443
possibl;5418594127
veget;11845996335
ecosystem;5078469879
servic;9596216996
work;7180979451
tree;5579390500
biolog;11251136276
structur;12919163104
limit;5335417796
learn;5577542331
design;5579390308
problem;9736339072
strategi;6473657740
similar;6865214204
observ;5692123303
control;5790065720
function;5686579252
comput;10105027500
climat;9693935135
process;15844364595
soil;6530919543
respons;5923110492
emiss;7980288116
site;6896608799
indic;5387172488
high;7024027332
cultur;5139475552
scienc;5165355848
develop;16643271360
techniqu;6379449147
travel;4973091532
econom;8367807764
same;5248540415
field;7498532383
complex;9950187928
role;5706907419
futur;6787648812
spatial;18859859988
test;6837513047
ecolog;7018487671
imag;6312946075
higher;8220191320
map;11459268555
product;8978434319
distribut;16714879263
evid;5305843036
object;5723539512
tool;5213418576
effect;18924038491
mortal;5429684335
plan;7236370963
such;16101525215
nation;6462574648
data;31302910227
chang;22570864000
physic;6085706688
recent;5355750191
land;5799305331
practic;10385176644
condit;9317781319
age;4980486680
issu;6261219259
inform;15359326699
environ;8980278716
potenti;8991345296
time;17153638952
model;43573695872
order;6848593247
