cancer;184301124
individu;124267248
qualiti;126141100
system;147928841
ultrasound;158202840
rate;136573708
paper;185231501
result;230978128
year;122125200
chang;141919016
transport;139514100
variabl;128282060
differ;242344636
develop;135370549
network;205150813
area;152066460
polici;178049661
mammographi;158202840
habitat;136707453
research;138979560
citi;213371041
state;152333472
factor;124401109
new;150331501
women;151265800
screen;118911384
analysi;164867632
impact;117437833
distribut;128549692
congest;192275004
emiss;118643596
hiv;122661032
time;148729749
use;348544549
effect;166866137
import;129084772
increas;160069408
such;154601429
data;151799524
studi;198383132
popul;201170417
level;134835717
coral;163535660
commun;120384505
signific;135103125
structur;122660780
mri;118911384
social;313901500
model;379148648
region;127880705
