concept;88552158207
speci;269334294757
process;267344961066
natur;170585430965
number;125993666955
econom;104885799690
paper;332205898942
result;408277608339
factor;216517010617
risk;80656753827
variabl;186404322943
differ;446847480312
develop;289931963482
network;277418719722
area;343450981035
polici;117458229988
pattern;142491658399
system;352805486549
research;304222885336
environment;226564310733
citi;144302940594
other;264699881675
spatial;353149074891
import;264932700826
approach;259346502291
method;246312453247
urban;264231641384
analysi;314357898254
model;814820740969
distribut;133088585902
gener;105831617220
time;258946752667
use;578575229061
effect;313278870450
new;238358648627
such;263777382123
data;516439325445
studi;541756136524
problem;81204798711
popul;138942065961
measur;139506085516
level;236751302862
region;272635500766
commun;237192123192
structur;202692161588
inform;260816247479
map;158389615547
social;306866300041
chang;358997486571
manag;233841445797
