concept;11077041276
global;9389052488
major;8681183900
signific;11514145657
paper;30147881896
human;12045995563
find;6122669599
dynam;10172499900
impact;8349102332
group;11327046447
zone;4579083278
polici;10996879050
elsevi;7735275927
activ;10623214019
articl;7844212851
environment;15249055365
other;24209980687
decis;9028305344
factor;19378220008
larg;11834300980
vulner;4583130310
local;13845011234
applic;6572265729
predict;8053835573
sourc;4625413440
risk;15154618785
nation;6444930022
distanc;6236737698
temperatur;4975704161
new;16229286544
increas;12881728170
characterist;5088708491
measur;18387751006
specif;8438526876
level;21472709570
densiti;7550812611
geograph;13519447001
public;7075287534
manag;15712191040
mean;6401951291
right;5768948173
habitat;6964613367
speci;24221432916
natur;14889802276
individu;14957972710
knowledg;7472352101
plant;5040041972
rate;12734936279
sampl;11769742392
result;34688832455
year;13939173635
patch;5331529949
transport;4581614186
concern;4538142755
variabl;15468731172
scale;16407800368
network;21623242826
space;8234299221
influenc;5133118786
pattern;16511768293
particip;4225435896
landscap;12877536046
research;26655206657
access;5616396337
eleph;8593502999
state;5836947941
estim;13073913515
health;12125099782
import;21841159547
experi;5984776172
approach;20768302055
method;20304908408
multipl;5975122773
variat;6477225638
gener;13456406455
use;51672104643
water;11082139554
theori;9433618137
recent;4949616684
databas;5220762301
locat;7315417497
valu;5256782090
popul;14571719460
central;5869648239
region;23552627465
commun;19142273063
technolog;5742136665
simul;6205801703
period;5496922970
context;4344387592
social;25094979791
mani;13427166990
studi;46823622607
first;7639772729
oper;4573001089
control;4436032055
rang;11691033253
cancer;5643604924
qualiti;12461992779
number;17078921087
due;5582971258
assess;5446090234
carbon;4325154883
total;6164616181
concept map;4650685872
market;5701026109
size;5026878658
differ;38120942531
evalu;4370208274
area;29102270806
interact;10260593534
agricultur;8198698933
system;28269997717
citi;13633034930
includ;5096755334
way;8679707186
addit;7877545493
type;10962247330
more;11721484440
analysi;22686210910
urban;19214472506
relationship;10164158172
african;4331448301
imag;10386651290
relat;9270566262
part;5277757585
understand;9127263846
conserv;4794374827
present;7687495863
women;4353604428
case;10573095839
possibl;6735419089
veget;4709236812
ecosystem;5300011944
servic;5535795254
work;7933996743
tree;8383255800
biolog;4693139793
structur;16623330430
project;5082661620
learn;7872805023
design;9551203855
problem;11665908861
strategi;8410482741
similar;5594465542
observ;4659532775
connect;6129473845
aggreg;4961871285
function;9101810944
comput;6957782336
climat;12494187717
process;20486610388
soil;11747852422
respons;7945624491
emiss;6220279309
site;6497084007
indic;6773560580
high;8743986844
improv;4326965380
sever;10131078202
scienc;4928958200
develop;21357926410
form;6137304479
perform;6547207217
econom;12181105916
same;4538374716
field;6921094596
complex;11390978551
role;8682057048
forest;7630335778
spatial;29479731585
test;6553441277
ecolog;8541385432
properti;5136776542
divers;5837822147
higher;8177375423
map;17162816726
product;10630427902
distribut;15803697064
object;7300803867
effect;27167316801
plan;8828143163
countri;7815587596
such;21919078701
data;49742109591
chang;33943542423
techniqu;5582802237
land;11684141311
practic;10764049050
algorithm;6711000128
condit;8189425832
cover;6545673593
issu;4569424665
inform;24425122431
environ;9053812989
place;4691329442
potenti;9926650892
time;22821372633
model;69075753107
order;8451301267
